busStopId,stopNameKorean,stopNameRomanized,stopNameTranslated,StopNameNaver
PHB350099419,흥해농협달전지점,Heung-hae-nong-hyeob-dal-jeon-ji-jeom,Heunghae Nonghyup Daljeon Branch,
PHB350099420,대유아파트,Dae-yu-a-pa-teu,Daeyu Apartment,Daeyu Apartment
PHB350099421,곡강2교,Gog-gang-2-gyo,Gokgang Bridge 2,
PHB350099422,곡강2교,Gog-gang-2-gyo,Gokgang Bridge 2,
PHB350099423,포항아이파크아파트,Po-hang-a-i-pa-keu-a-pa-teu,Pohang I-Park Apartment,
PHB350099424,포항아이파크아파트,Po-hang-a-i-pa-keu-a-pa-teu,Pohang I-Park Apartment,
PHB350099425,오어지둘레길,O-eo-ji-dul-le-gil,Oeoji Trail,
PHB350099426,양덕교차로(무정차),Yang-deog-gyo-cha-lo(mu-jeong-cha),Yangdeok Intersection(non-stop),
PHB351001001,용덕,Yong-deog,Yongdeok,Yongdeok
PHB351001002,칠포해수욕장,Chil-po-hae-su-yog-jang,Chilpo Beach,Chilpo Beach
PHB351001003,칠포해수욕장,Chil-po-hae-su-yog-jang,Chilpo Beach,Chilpo Beach
PHB351001004,백련마을,Baeg-lyeon-ma-eul,Baengnyeon Village,Baengnyeon Village
PHB351001005,백련마을,Baeg-lyeon-ma-eul,Baengnyeon Village,Baengnyeon Village
PHB351001006,농업기술센터,Nong-eob-gi-sul-sen-teo,Agricultural Technology Center,Agricultural Technology Center
PHB351001007,농업기술센터,Nong-eob-gi-sul-sen-teo,Agricultural Technology Center,Agricultural Technology Center
PHB351001008,매산리,Mae-san-li,Maesan-ri,Maesalli
PHB351001009,매산리,Mae-san-li,Maesan-ri,Maesalli
PHB351001010,흥해서부초등학교,Heung-hae-seo-bu-cho-deung-hag-gyo,Heunghae Seobu Elementary School,
PHB351001011,흥해서부초등학교,Heung-hae-seo-bu-cho-deung-hag-gyo,Heunghae Seobu Elementary School,
PHB351001012,북송리,Bug-song-li,Buksong-ri,Buksongni
PHB351001013,북송리,Bug-song-li,Buksong-ri,Buksongni
PHB351001014,한동맨션,Han-dong-maen-syeon,Handong Mansion,Handong Mansion
PHB351001015,한동맨션,Han-dong-maen-syeon,Handong Mansion,Handong Mansion
PHB351001016,덕장리,Deog-jang-li,Deokjang-ri,
PHB351001017,선그린,Seon-geu-lin,Seongeurin,Seongeurin
PHB351001018,선그린,Seon-geu-lin,Seongeurin,Seongeurin
PHB351001020,마산사거리(방통대),Ma-san-sa-geo-li(bang-tong-dae),Masan Intersection (Korea National Open University),
PHB351001021,마산사거리(방통대),Ma-san-sa-geo-li(bang-tong-dae),Masan Intersection (Korea National Open University),
PHB351001023,흥해환승센터,Heung-hae-hwan-seung-sen-teo,Heunghae Transfer Center,Heunghae Transfer Center
PHB351001024,흥해환승센터,Heung-hae-hwan-seung-sen-teo,Heunghae Transfer Center,Heunghae Transfer Center
PHB351001025,남성리,Nam-seong-li,Namseong-ri,Namseongni
PHB351001026,흥해읍행정복지센터,Heung-hae-eub-haeng-jeong-bog-ji-sen-teo,Heunghae-eup Administrative Welfare Center,
PHB351001027,흥해공고,Heung-hae-gong-go,Heunghae Technical High School,Heunghae Technical High School
PHB351001028,성곡1리,Seong-gog-1-li,Seonggok 1-ri,Seonggok 1 Ri
PHB351001029,선린대학교입구,Seon-lin-dae-hag-gyo-ib-gu,Sunlin University Entrance,
PHB351001031,달전리,Dal-jeon-li,Daljeon-ri,Daljeolli
PHB351001033,달전리,Dal-jeon-li,Daljeon-ri,Daljeolli
PHB351001034,성곡검문소,Seong-gog-geom-mun-so,Seonggok Checkpoint,Seonggok Checkpoint
PHB351001035,선린대학교입구,Seon-lin-dae-hag-gyo-ib-gu,Sunlin University Entrance,
PHB351001036,성곡1리,Seong-gog-1-li,Seonggok 1-ri,Seonggok 1 Ri
PHB351001037,흥해공고,Heung-hae-gong-go,Heunghae Technical High School,Heunghae Technical High School
PHB351001038,삼도미래1단지,Sam-do-mi-lae-1-dan-ji,Samdo Mirae Apartment Complex #1,Samdo Mirae 1 Danji
PHB351001039,학천리입구,Hag-cheon-li-ib-gu,Hakcheon-ri Entrance,
PHB351001041,대유아파트,Dae-yu-a-pa-teu,Daeyu Apartment,Daeyu Apartment
PHB351001047,대련2리,Dae-lyeon-2-li,Daeryeon 2-ri,Daeryeon 2 Ri
PHB351001054,대유아파트입구,Dae-yu-a-pa-teu-ib-gu,Daeyu Apartment Entrance,Daeyu Apartment Entrance
PHB351001055,대유아파트입구,Dae-yu-a-pa-teu-ib-gu,Daeyu Apartment Entrance,Daeyu Apartment Entrance
PHB351001057,삼도드림파크,Sam-do-deu-lim-pa-keu,Samdo Dream Park Apartment,Samdo Dream Park
PHB351001058,삼도드림파크,Sam-do-deu-lim-pa-keu,Samdo Dream Park Apartment,Samdo Dream Park
PHB351001061,삼도미래2단지,Sam-do-mi-lae-2-dan-ji,Samdo Mirae Apartment Complex #2,Samdo Mirae 2 Danji
PHB351001062,삼도미래2단지,Sam-do-mi-lae-2-dan-ji,Samdo Mirae Apartment Complex #2,Samdo Mirae 2 Danji
PHB351001063,삼도미래1단지,Sam-do-mi-lae-1-dan-ji,Samdo Mirae Apartment Complex #1,Samdo Mirae 1 Danji
PHB351001066,포항교도소,Po-hang-gyo-do-so,Pohang Prison,Pohang Prison
PHB351001069,용한2리,Yong-han-2-li,Yonghan 2-ri,Yonghan 2 Ri
PHB351001070,용한2리,Yong-han-2-li,Yonghan 2-ri,Yonghan 2 Ri
PHB351001073,죽천1리,Jug-cheon-1-li,Jukcheon 1-ri,Jukcheon 1 Ri
PHB351001074,죽천1리,Jug-cheon-1-li,Jukcheon 1-ri,Jukcheon 1 Ri
PHB351001078,덕장리,Deog-jang-li,Deokjang-ri,
PHB351001080,남성리,Nam-seong-li,Namseong-ri,Namseongni
PHB351001088,덕장1리,Deog-jang-1-li,Deokjang 1-ri,Deokjang 1 Ri
PHB351001090,양백2리,Yang-baeg-2-li,Yangbaek 2-ri,Yangbaek 2-ri
PHB351001091,양백1리,Yang-baeg-1-li,Yangbaek 1-ri,Yangbaek 1 Ri
PHB351001097,곡강1리,Gog-gang-1-li,Gokgang 1-ri,Gokgang 1 Ri
PHB351001102,오도2리,O-do-2-li,Odo 2-ri,Odo 2 Ri
PHB351001103,오도2리,O-do-2-li,Odo 2-ri,Odo 2 Ri
PHB351001104,오도1리,O-do-1-li,Odo 1-ri,Odo 1 Ri
PHB351001105,오도1리,O-do-1-li,Odo 1-ri,Odo 1 Ri
PHB351001106,칠포1리,Chil-po-1-li,Chilpo 1-ri,Chilpo 1 Ri
PHB351001107,칠포1리,Chil-po-1-li,Chilpo 1-ri,Chilpo 1 Ri
PHB351001108,칠포2리,Chil-po-2-li,Chilpo 2-ri,Chilpo 2 Ri
PHB351001109,칠포2리,Chil-po-2-li,Chilpo 2-ri,Chilpo 2 Ri
PHB351001110,칠포삼거리,Chil-po-sam-geo-li,Chilpo Three-way Intersection,Chilpo Three Way Intersection
PHB351001116,용천리,Yong-cheon-li,Yongcheon-ri,Yongcheolli
PHB351001121,흥안,Heung-an,Heungan,Heungan
PHB351001122,흥해하수처리장,Heung-hae-ha-su-cheo-li-jang,Heunghae Sewage Treatment Plant,Heunghae Sewage Treatment Plant
PHB351001123,흥해하수처리장,Heung-hae-ha-su-cheo-li-jang,Heunghae Sewage Treatment Plant,Heunghae Sewage Treatment Plant
PHB351001130,덕성2리,Deog-seong-2-li,Deokseong 2-ri,Deokseong 2 Ri
PHB351001131,덕성사,Deog-seong-sa,Deokseongsa Temple,Deokseongsa
PHB351001132,덕성사,Deog-seong-sa,Deokseongsa Temple,Deokseongsa
PHB351001133,덕장1리,Deog-jang-1-li,Deokjang 1-ri,Deokjang 1 Ri
PHB351001134,덕장1리입구,Deog-jang-1-li-ib-gu,Deokjang 1-ri Entrance,Deokjang 1-ri Entrance
PHB351001135,덕장1리입구,Deog-jang-1-li-ib-gu,Deokjang 1-ri Entrance,Deokjang 1 Ri Entrance
PHB351001136,양백2리,Yang-baeg-2-li,Yangbaek 2-ri,Yangbaek 2 Ri
PHB351001137,양백1리,Yang-baeg-1-li,Yangbaek 1-ri,Yangbaek 1 Ri
PHB351001139,곡강1리,Gog-gang-1-li,Gokgang 1-ri,Gokgang 1 Ri
PHB351001140,한동대학교,Han-dong-dae-hag-gyo,Handong University,Handong Global University
PHB351001141,곡강2리,Gog-gang-2-li,Gokgang 2-ri,
PHB351001142,곡강2리,Gog-gang-2-li,Gokgang 2-ri,
PHB351001143,남송3리,Nam-song-3-li,Namsong 3-ri,Namsong 3 Ri
PHB351001144,남송3리,Nam-song-3-li,Namsong 3-ri,Namsong 3 Ri
PHB351001145,용덕,Yong-deog,Yongdeok,Yongdeok
PHB351001147,포항대학교,Po-hang-dae-hag-gyo,Pohang University,
PHB351001149,사방기념공원,Sa-bang-gi-nyeom-gong-won,Sabang Memorial Park,Sabang Memorial Park
PHB351001150,사방기념공원,Sa-bang-gi-nyeom-gong-won,Sabang Memorial Park,Sabang Memorial Park
PHB351001151,들꽃마을,Deul-kkoch-ma-eul,Deulkkot Village,Deulkkot Village
PHB351001152,들꽃마을,Deul-kkoch-ma-eul,Deulkkot Village,Deulkkot Village
PHB351001153,흥해파출소,Heung-hae-pa-chul-so,Heunghae Police Box,Heunghae Police Office
PHB351001155,죽천솔밭,Jug-cheon-sol-bat,Jukcheon Solbat Pine Forest,Jukcheon Solbat
PHB351001156,죽천2리,Jug-cheon-2-li,Jukcheon 2-ri,Jukcheon 2 Ri
PHB351001158,죽천초등학교,Jug-cheon-cho-deung-hag-gyo,Jukcheon Elementary School,Jukcheon Elementary School
PHB351001159,죽천초등학교,Jug-cheon-cho-deung-hag-gyo,Jukcheon Elementary School,Jukcheon Elementary School
PHB351001160,성곡검문소,Seong-gog-geom-mun-so,Seonggok Checkpoint,Seonggok Checkpoint
PHB351001163,곡강3리,Gog-gang-3-li,Gokgang 3-ri,Gokgang 3 Ri
PHB351001164,곡강3리,Gog-gang-3-li,Gokgang 3-ri,Gokgang 3 Ri
PHB351001166,대련리입구,Dae-lyeon-li-ib-gu,Daeryeon-ri Entrance,Daeryeolli Entrance
PHB351001170,봉림불,Bong-lim-bul,Bongnim Buddha,Bongnimbul
PHB351001171,용한1리,Yong-han-1-li,Yonghan 1-ri,Yonghan 1 Ri
PHB351001172,죽천2리,Jug-cheon-2-li,Jukcheon 2-ri,Jukcheon 2 Ri
PHB351001181,용전교,Yong-jeon-gyo,Yongjeon Bridge,
PHB351001183,덕성2리,Deog-seong-2-li,Deokseong 2-ri,Deokseong 2 Ri
PHB351001184,덕성다리,Deog-seong-da-li,Deokseong Bridge,Deokseong Dari
PHB351001185,덕성다리,Deog-seong-da-li,Deokseong Bridge,Deokseong Dari
PHB351001186,덕성1리,Deog-seong-1-li,Deokseong 1-ri,Deokseong 1 Ri
PHB351001187,덕성1리,Deog-seong-1-li,Deokseong 1-ri,Deokseong 1 Ri
PHB351001189,덕성1리종점,Deog-seong-1-li-jong-jeom,Deokseong 1-ri Terminal,Deokseong 1 Ri Last Stop
PHB351001192,용전교,Yong-jeon-gyo,Yongjeon Bridge,Yongjeon Bridge
PHB351001194,용곡,Yong-gog,Yonggok,Yonggok
PHB351001195,용전1리,Yong-jeon-1-li,Yongjeon 1-ri,Yongjeon 1-ri
PHB351001196,용전2리,Yong-jeon-2-li,Yongjeon 2-ri,Yongjeon 2-ri
PHB351001197,용전리,Yong-jeon-li,Yongjeon-ri,Yongjeon-ri
PHB351001199,용전2리,Yong-jeon-2-li,Yongjeon 2-ri,Yongjeon 2-ri
PHB351001200,용전리,Yong-jeon-li,Yongjeon-ri,Yongjeon-ri
PHB351001201,용전1리,Yong-jeon-1-li,Yongjeon 1-ri,Yongjeon 1-ri
PHB351001211,남송다리,Nam-song-da-li,Namsong Bridge,Namsong Dari
PHB351001212,남송다리,Nam-song-da-li,Namsong Bridge,Namsong Dari
PHB351001217,금장1리,Geum-jang-1-li,Geumjang 1-ri,
PHB351001218,달전초등학교,Dal-jeon-cho-deung-hag-gyo,Daljeon Elementary School,Daljeon Elementary School
PHB351001219,달전초등학교,Dal-jeon-cho-deung-hag-gyo,Daljeon Elementary School,Daljeon Elementary School
PHB351001220,대련2리,Dae-lyeon-2-li,Daeryeon 2-ri,Daeryeon 2 Ri
PHB351001222,이인2리,I-in-2-li,Iin 2-ri,Iin 2 Ri
PHB351001223,이인2리,I-in-2-li,Iin 2-ri,Iin 2 Ri
PHB351001224,대련교회,Dae-lyeon-gyo-hoe,Daeryeon Church,Daeryeon Church
PHB351001225,대련교회,Dae-lyeon-gyo-hoe,Daeryeon Church,Daeryeon Church
PHB351001226,선린대학교정문,Seon-lin-dae-hag-gyo-jeong-mun,Sunlin University Main Gate,
PHB351001227,파라다이스온천,Pa-la-da-i-seu-on-cheon,Paradise Hot Springs,Paradise Oncheon
PHB351001228,초곡전원타운,Cho-gog-jeon-won-ta-un,Chogok Countryside House Town,Chogok Jeonwon Town
PHB351001229,초곡리,Cho-gog-li,Chogok-ri,Chogongni
PHB351001230,초곡리종점,Cho-gog-li-jong-jeom,Chogok-ri Terminal,Chogongni Last Stop
PHB351001231,흥안,Heung-an,Heungan,Heungan
PHB351001233,칠포삼거리,Chil-po-sam-geo-li,Chilpo Three-way Intersection,Chilpo Three Way Intersection
PHB351001235,초곡리,Cho-gog-li,Chogok-ri,Chogongni
PHB351001236,초곡전원타운,Cho-gog-jeon-won-ta-un,Chogok Countryside House Town,Chogok Jeonwon Town
PHB351001237,파라다이스온천,Pa-la-da-i-seu-on-cheon,Paradise Hot Springs,Paradise Oncheon
PHB351001238,선린대학교정문,Seon-lin-dae-hag-gyo-jeong-mun,Sunlin University Main Gate,
PHB351001239,대련3리마을회관,Dae-lyeon-3-li-ma-eul-hoe-gwan,Daeryeon 3-ri Village Hall,Daeryeon 3 Ri Village Hall
PHB351001240,대련3리마을회관,Dae-lyeon-3-li-ma-eul-hoe-gwan,Daeryeon 3-ri Village Hall,Daeryeon 3 Ri Village Hall
PHB351001241,포항예술고,Po-hang-ye-sul-go,Pohang Arts High School,Pohang Yesulgo
PHB351001242,포항예술고,Po-hang-ye-sul-go,Pohang Arts High School,Pohang Yesulgo
PHB351001243,덕동,Deog-dong,Deok-dong,Deokdong
PHB351001245,대련리,Dae-lyeon-li,Daeryeon-ri,
PHB351001246,용한1리,Yong-han-1-li,Yonghan 1-ri,Yonghan 1 Ri
PHB351001247,봉림불,Bong-lim-bul,Bongnim Buddha,Bongnimbul
PHB351001251,용천리,Yong-cheon-li,Yongcheon-ri,Yongcheolli
PHB351001257,칠포해수욕장,Chil-po-hae-su-yog-jang,Chilpo Beach,Chilpo Beach
PHB351001258,소소정,So-so-jeong,Sosojeong,Sosojeong
PHB351001259,소소정,So-so-jeong,Sosojeong,Sosojeong
PHB351001261,학천초등학교,Hag-cheon-cho-deung-hag-gyo,Hakcheon Elementary School,
PHB351001262,흥해보건지소,Heung-hae-bo-geon-ji-so,Heunghae Health Center,
PHB351001263,흥해보건지소,Heung-hae-bo-geon-ji-so,Heunghae Health Center,
PHB351001266,학천리입구,Hag-cheon-li-ib-gu,Hakcheon-ri Entrance,
PHB351001267,곡강초등학교,Gog-gang-cho-deung-hag-gyo,Gokgang Elementary School,Gokgang Elementary School
PHB351001268,곡강초등학교,Gog-gang-cho-deung-hag-gyo,Gokgang Elementary School,Gokgang Elementary School
PHB351001771,대련삼거리,Dae-lyeon-sam-geo-li,Daeryeon Three-way Intersection,Daeryeon Three Way Intersection
PHB351001772,죽천솔밭,Jug-cheon-sol-bat,Jukcheon Solbat Pine Forest,Jukcheon Solbat
PHB351001773,포항영일만항,Po-hang-yeong-il-man-hang,Pohang Yeongilman Port,
PHB351001774,포항영일만항,Po-hang-yeong-il-man-hang,Pohang Yeongilman Port,
PHB351001777,남송1리,Nam-song-1-li,Namsong 1-ri,
PHB351001778,중성리,Jung-seong-li,Jungseong-ri,Jungseongni
PHB351001779,하일리,Ha-il-li,Hail-ri,Hailli
PHB351001780,대련3리,Dae-lyeon-3-li,Daeryeon 3-ri,Daeryeon 3 Ri
PHB351001781,대련3리,Dae-lyeon-3-li,Daeryeon 3-ri,Daeryeon 3 Ri
PHB351001783,이인1리,I-in-1-li,Iin 1-ri,Iin 1 Ri
PHB351001784,이인1리,I-in-1-li,Iin 1-ri,Iin 1 Ri
PHB351001785,도음산수련원,Do-eum-san-su-lyeon-won,Doeumsan Mountain Training Center,Doeumsan Training Center
PHB351001786,학천초등학교,Hag-cheon-cho-deung-hag-gyo,Hakcheon Elementary School,
PHB351001787,달전-중앙고(무정차),Dal-jeon-jung-ang-go(mu-jeong-cha),Daljeon - Jungang High School(non-stop),
PHB351001788,중앙고-달전(무정차),Jung-ang-go-dal-jeon(mu-jeong-cha),Jungang High School - Daljeon(non-stop),
PHB351001789,곡강리,Gog-gang-li,Gokgang-ri,Gokgang-ri
PHB351001790,곡강리,Gog-gang-li,Gokgang-ri,Gokgang-ri
PHB351001791,선린대학입구,Seon-lin-dae-hag-ib-gu,Sunlin University Entrance,Sunlin College Entrance
PHB351001792,흥해읍행정복지센터,Heung-hae-eub-haeng-jeong-bog-ji-sen-teo,Heunghae-eup Administrative Welfare Center,
PHB351001793,양백2리 마을회관,Yang-baeg-2-li-ma-eul-hoe-gwan,Yangbaek 2-ri Village Hall,Yangbaek 2 Ri Village Hall
PHB351001794,포항역(흥해행),Po-hang-yeog(heung-hae-haeng),Pohang Station(Heunghae Direction),
PHB351001795,포항역(시내행),Po-hang-yeog(si-nae-haeng),Pohang Station(City Direction),
PHB351001797,달전(무정차),Dal-jeon(mu-jeong-cha),Daljeon(non-stop),Months ago (Non-stop)
PHB351001798,달전(무정차),Dal-jeon(mu-jeong-cha),Daljeon(non-stop),Months ago (Non-stop)
PHB351001809,학천교차로,Hag-cheon-gyo-cha-lo,Hakcheon Intersection,Hakcheon Gyocharo
PHB351001810,학천교차로,Hag-cheon-gyo-cha-lo,Hakcheon Intersection,Hakcheon Gyocharo
PHB351001813,초곡초등학교,Cho-gog-cho-deung-hag-gyo,Chogok Elementary School,Chogok Elementary School
PHB351001814,초곡초등학교,Cho-gog-cho-deung-hag-gyo,Chogok Elementary School,Chogok Elementary School
PHB351001815,초곡리슈빌,Cho-gog-li-syu-bil,Chogok Richeville Apartment,Chogokrishville
PHB351001817,초서초등학교,Cho-seo-cho-deung-hag-gyo,Choseo Elementary School,
PHB351001818,초서초등학교,Cho-seo-cho-deung-hag-gyo,Choseo Elementary School,
PHB351001819,지엔하임아파트,Ji-en-ha-im-a-pa-teu,Zienheim Apartment,Zienheim Apartments
PHB351001820,지엔하임아파트,Ji-en-ha-im-a-pa-teu,Zienheim Apartment,Zienheim Apartments
PHB351001821,초곡지구,Cho-gog-ji-gu,Chogok District,Chogok district
PHB351001822,초곡지구,Cho-gog-ji-gu,Chogok District,Chogok district
PHB351002001,냉수리,Naeng-su-li,Naengsu-ri,Naengsuri
PHB351002002,흥곡2리,Heung-gog-2-li,Heunggok 2-ri,Heunggok 2 Ri
PHB351002003,흥곡2리,Heung-gog-2-li,Heunggok 2-ri,Heunggok 2 Ri
PHB351002004,우각1리,U-gag-1-li,Ugak 1-ri,Ugak 1 Ri
PHB351002005,우각1리,U-gag-1-li,Ugak 1-ri,Ugak 1 Ri
PHB351002006,우각2리,U-gag-2-li,Ugak 2-ri,Ugak 2 Ri
PHB351002007,우각2리,U-gag-2-li,Ugak 2-ri,Ugak 2 Ri
PHB351002010,사정2리,Sa-jeong-2-li,Sajeong 2-ri,Sajeong 2 Ri
PHB351002011,사정2리,Sa-jeong-2-li,Sajeong 2-ri,Sajeong 2 Ri
PHB351002012,안덕1리,An-deog-1-li,Andeok 1-ri,Andeok 1 Ri
PHB351002013,안덕1리,An-deog-1-li,Andeok 1-ri,Andeok 1 Ri
PHB351002014,만석1리,Man-seog-1-li,Manseok 1-ri,Manseok 1 Ri
PHB351002015,만석1리,Man-seog-1-li,Manseok 1-ri,Manseok 1 Ri
PHB351002016,안심저수지,An-sim-jeo-su-ji,Ansim Reservoir,Ansim Reservoir
PHB351002017,안심저수지,An-sim-jeo-su-ji,Ansim Reservoir,Ansim Reservoir
PHB351002018,안덕2리,An-deog-2-li,Andeok 2-ri,Andeok 2 Ri
PHB351002019,안덕2리,An-deog-2-li,Andeok 2-ri,Andeok 2 Ri
PHB351002020,만석2리,Man-seog-2-li,Manseok 2-ri,Manseok 2 Ri
PHB351002021,만석2리,Man-seog-2-li,Manseok 2-ri,Manseok 2 Ri
PHB351002028,토성2리,To-seong-2-li,Toseong 2-ri,Toseong 2 Ri
PHB351002029,토성2리,To-seong-2-li,Toseong 2-ri,Toseong 2 Ri
PHB351002030,사정1리,Sa-jeong-1-li,Sajeong 1-ri,Sajeong 1 Ri
PHB351002031,호리,Ho-li,Ho-ri,Hori
PHB351002032,호리,Ho-li,Ho-ri,Hori
PHB351002033,아랫범촌,A-laes-beom-chon,Araetbeomchon,Araetbeomchon
PHB351002034,아랫범촌,A-laes-beom-chon,Araetbeomchon,Araetbeomchon
PHB351002035,용연저수지,Yong-yeon-jeo-su-ji,Yongyeon Reservoir,Yongyeon Reservoir
PHB351002036,용연저수지,Yong-yeon-jeo-su-ji,Yongyeon Reservoir,Yongyeon Reservoir
PHB351002037,용연지입구,Yong-yeon-ji-ib-gu,Yongyeon Reservoir Entrance,
PHB351002038,용연지입구,Yong-yeon-ji-ib-gu,Yongyeon Reservoir Entrance,
PHB351002039,사정1리,Sa-jeong-1-li,Sajeong 1-ri,Sajeong 1 Ri
PHB351002040,죽성1리,Jug-seong-1-li,Jukseong 1-ri,Jukseong 1 Ri
PHB351002041,죽성1리,Jug-seong-1-li,Jukseong 1-ri,Jukseong 1 Ri
PHB351002042,신광면행정복지센터,Sin-gwang-myeon-haeng-jeong-bog-ji-sen-teo,Shingwang-myeon Administrative Welfare Center,
PHB351002043,신광면행정복지센터,Sin-gwang-myeon-haeng-jeong-bog-ji-sen-teo,Shingwang-myeon Administrative Welfare Center,
PHB351002044,반곡리,Ban-gog-li,Bangok-ri,Bangongni
PHB351002045,반곡리,Ban-gog-li,Bangok-ri,Bangongni
PHB351002048,마북종점,Ma-bug-jong-jeom,Mabuk Terminal,Mabuk Last Stop
PHB351002057,신광시장,Sin-gwang-si-jang,Singwang Market,Singwang Market
PHB351002058,신광시장,Sin-gwang-si-jang,Singwang Market,Singwang Market
PHB351002059,신광온천,Sin-gwang-on-cheon,Singwang Hot Springs,Singwang Oncheon
PHB351002060,신광온천,Sin-gwang-on-cheon,Singwang Hot Springs,Singwang Oncheon
PHB351002061,마북저수지,Ma-bug-jeo-su-ji,Mabuk Reservoir,Mabuk Reservoir
PHB351002062,기일,Gi-il,Giil,Giil
PHB351002063,기일마을회관,Gi-il-ma-eul-hoe-gwan,Giil Village Hall,Giil Village Hall
PHB351002064,기일,Gi-il,Giil,Giil
PHB351002066,기일마을회관,Gi-il-ma-eul-hoe-gwan,Giil Village Hall,Giil Village Hall
PHB351002067,반곡리마을회관,Ban-gog-li-ma-eul-hoe-gwan,Bangok-ri Village Hall,Bangongni Village Hall
PHB351002068,죽성입구,Jug-seong-ib-gu,Jukseong Entrance,Jukseong Entrance
PHB351002069,죽성입구,Jug-seong-ib-gu,Jukseong Entrance,Jukseong Entrance
PHB351002070,반곡리마을회관,Ban-gog-li-ma-eul-hoe-gwan,Bangok-ri Village Hall,Bangongni Village Hall
PHB351002074,마북저수지,Ma-bug-jeo-su-ji,Mabuk Reservoir,Mabuk Reservoir
PHB351002076,기일종점,Gi-il-jong-jeom,Giil Terminal,Giil Last Stop
PHB351002111,윗마북저수지,Wis-ma-bug-jeo-su-ji,Witmabuk Reservoir,Winmabuk Reservoir
PHB351002112,윗마북저수지,Wis-ma-bug-jeo-su-ji,Witmabuk Reservoir,Winmabuk Reservoir
PHB351002113,마북,Ma-bug,Mabuk,Mabuk
PHB351002114,마북,Ma-bug,Mabuk,Mabuk
PHB351002115,반곡교차로,Ban-gog-gyo-cha-lo,Bangok Intersection,Bangok Gyocharo
PHB351002116,반곡교차로,Ban-gog-gyo-cha-lo,Bangok Intersection,Bangok Gyocharo
PHB351003004,방어리,Bang-eo-li,Bangeo-ri,Bangeori
PHB351003005,방어리,Bang-eo-li,Bangeo-ri,Bangeori
PHB351003007,청하환승센터,Cheong-ha-hwan-seung-sen-teo,Cheongha Transfer Center,Cheongha Transfer Center
PHB351003008,청하시장,Cheong-ha-si-jang,Cheongha Market,Cheongha Market
PHB351003009,청하초등학교,Cheong-ha-cho-deung-hag-gyo,Cheongha Elementary School,
PHB351003010,청하면민복지회관,Cheong-ha-myeon-min-bog-ji-hoe-gwan,Cheongha-myeon Community Welfare Center,
PHB351003011,청하초등학교,Cheong-ha-cho-deung-hag-gyo,Cheongha Elementary School,
PHB351003012,청하시장,Cheong-ha-si-jang,Cheongha Market,Cheongha Market
PHB351003014,유계리종점,Yu-gye-li-jong-jeom,Yugye-ri Terminal,
PHB351003017,청하삼거리,Cheong-ha-sam-geo-li,Cheongha Three-way Intersection,Cheongha Three Way Intersection
PHB351003019,필화리,Pil-hwa-li,Pilhwa-ri,Pilhwari
PHB351003020,남천리,Nam-cheon-li,Namcheon-ri,Namcheolli
PHB351003021,청하농공단지,Cheong-ha-nong-gong-dan-ji,Cheongha Agricultural and Industrial Complex,Cheongha Agro-industrial Complex
PHB351003022,청하농공단지,Cheong-ha-nong-gong-dan-ji,Cheongha Agricultural and Industrial Complex,Cheongha Agro-industrial Complex
PHB351003023,고현리,Go-hyeon-li,Gohyeon-ri,Gohyeon-ri
PHB351003024,소동리,So-dong-li,Sodong-ri,Sodongni
PHB351003025,소동리,So-dong-li,Sodong-ri,Sodongni
PHB351003026,고현리,Go-hyeon-li,Gohyeon-ri,Gohyeon-ri
PHB351003027,청하면민복지회관,Cheong-ha-myeon-min-bog-ji-hoe-gwan,Cheongha-myeon Community Welfare Center,
PHB351003028,하대리,Ha-dae-li,Hadae-ri,Hadaeri
PHB351003031,청하사거리,Cheong-ha-sa-geo-li,Cheongha Intersection,
PHB351003037,소동리,So-dong-li,Sodong-ri,Sodongni
PHB351003042,청하사거리,Cheong-ha-sa-geo-li,Cheongha Intersection,Cheongha Sageori
PHB351003044,월포초등학교,Wol-po-cho-deung-hag-gyo,Wolpo Elementary School,Wolpo Elementary School
PHB351003048,월포2리,Wol-po-2-li,Wolpo 2-ri,Wolpo 2 Ri
PHB351003049,월포2리,Wol-po-2-li,Wolpo 2-ri,Wolpo 2 Ri
PHB351003050,월포1리,Wol-po-1-li,Wolpo 1-ri,Wolpo 1 Ri
PHB351003051,월포1리,Wol-po-1-li,Wolpo 1-ri,Wolpo 1 Ri
PHB351003052,방어리입구,Bang-eo-li-ib-gu,Bangeo-ri Entrance,Bangeori Entrance
PHB351003053,방어리입구,Bang-eo-li-ib-gu,Bangeo-ri Entrance,Bangeori Entrance
PHB351003054,방어리마을회관,Bang-eo-li-ma-eul-hoe-gwan,Bangeo-ri Village Hall,Bangeori Village Hall
PHB351003055,방어리마을회관,Bang-eo-li-ma-eul-hoe-gwan,Bangeo-ri Village Hall,Bangeori Village Hall
PHB351003059,월포,Wol-po,Wolpo,Wolpo
PHB351003061,용두리,Yong-du-li,Yongdu-ri,Yongduri
PHB351003062,이가리,I-ga-li,Iga-ri,Igari
PHB351003063,이가리,I-ga-li,Iga-ri,Igari
PHB351003064,청진1리,Cheong-jin-1-li,Cheongjin 1-ri,Cheongjin 1 Ri
PHB351003065,청진1리,Cheong-jin-1-li,Cheongjin 1-ri,Cheongjin 1 Ri
PHB351003066,청진2리,Cheong-jin-2-li,Cheongjin 2-ri,Cheongjin 2 Ri
